Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume
2024-05-26 00:00:00.000000 ,3749.25000000,3884.20000000,3731.17000000,3826.47000000,292208.29370000,1115661431.00739700,697286,145205.44390000
2024-05-27 00:00:00.000000 ,3826.47000000,3977.00000000,3823.37000000,3894.22000000,363717.64730000,1424169372.46594600,971964,183721.86760000
2024-05-28 00:00:00.000000 ,3894.21000000,3931.09000000,3773.90000000,3844.69000000,416249.83440000,1605074794.24835400,941338,206643.35590000
2024-05-29 00:00:00.000000 ,3844.69000000,3888.55000000,3742.59000000,3767.43000000,334759.63480000,1274087642.07224300,883401,170583.44410000
2024-05-30 00:00:00.000000 ,3767.44000000,3825.35000000,3702.58000000,3747.91000000,277034.28940000,1042146006.39132000,765716,135950.14980000
2024-05-31 00:00:00.000000 ,3747.90000000,3849.94000000,3723.75000000,3762.29000000,273406.76600000,1032174005.21667600,680329,136551.98330000
2024-06-01 00:00:00.000000 ,3762.29000000,3833.30000000,3752.67000000,3815.82000000,132687.20060000,503500622.83785600,399377,70367.60980000
2024-06-02 00:00:00.000000 ,3815.82000000,3838.59000000,3752.62000000,3780.91000000,210295.44070000,798100737.66375700,579563,105997.65180000
2024-06-03 00:00:00.000000 ,3780.92000000,3849.99000000,3758.43000000,3767.06000000,248848.70200000,946239636.29637100,648868,125597.95440000
2024-06-04 00:00:00.000000 ,3767.07000000,3831.65000000,3730.00000000,3810.23000000,232063.74680000,878533930.59989000,568514,120842.24990000
2024-06-05 00:00:00.000000 ,3810.23000000,3887.47000000,3777.33000000,3865.99000000,273738.60350000,1046373693.42242900,645836,143786.33270000
2024-06-06 00:00:00.000000 ,3866.00000000,3878.60000000,3760.00000000,3813.46000000,237504.19050000,910751773.18159200,525050,116926.45290000
2024-06-07 00:00:00.000000 ,3813.47000000,3841.39000000,3600.00000000,3678.32000000,362223.35940000,1352307567.23834900,894006,163680.68050000
2024-06-08 00:00:00.000000 ,3678.31000000,3709.50000000,3660.08000000,3681.57000000,140550.83940000,518118534.03992200,364485,65014.43920000
2024-06-09 00:00:00.000000 ,3681.58000000,3721.52000000,3666.36000000,3706.40000000,103451.10200000,381854484.95566000,287960,48702.62220000
2024-06-10 00:00:00.000000 ,3706.40000000,3713.67000000,3642.74000000,3667.85000000,156363.18460000,575211243.30527000,391165,74799.52590000
2024-06-11 00:00:00.000000 ,3667.85000000,3673.00000000,3432.00000000,3497.33000000,439568.59780000,1552225947.17115500,1036229,207637.60210000
2024-06-12 00:00:00.000000 ,3497.33000000,3659.01000000,3462.07000000,3560.12000000,387043.77400000,1384558593.85822000,850527,187121.79170000
2024-06-13 00:00:00.000000 ,3560.13000000,3561.65000000,3428.00000000,3469.40000000,300230.82990000,1048214494.75108000,696369,147994.44390000
2024-06-14 00:00:00.000000 ,3469.40000000,3532.61000000,3362.26000000,3481.80000000,322316.42140000,1116570671.84894500,746613,159447.81450000
2024-06-15 00:00:00.000000 ,3481.80000000,3594.39000000,3473.10000000,3568.74000000,246649.58940000,873576137.27908000,500773,122544.60260000
2024-06-16 00:00:00.000000 ,3568.75000000,3653.79000000,3541.05000000,3624.41000000,149839.98200000,537492821.64342800,417858,77834.89670000
2024-06-17 00:00:00.000000 ,3624.41000000,3638.37000000,3463.39000000,3511.46000000,337805.64020000,1196162530.91905300,774085,166343.20520000
2024-06-18 00:00:00.000000 ,3511.47000000,3517.20000000,3355.00000000,3483.42000000,449913.30140000,1541798882.41169500,1062807,217161.58870000
2024-06-19 00:00:00.000000 ,3483.42000000,3590.01000000,3465.65000000,3560.51000000,321500.00270000,1138419054.65292700,712501,162762.02380000
2024-06-20 00:00:00.000000 ,3560.51000000,3625.96000000,3486.00000000,3513.08000000,329117.84530000,1170597741.25786900,743896,161277.79050000
2024-06-21 00:00:00.000000 ,3513.08000000,3547.55000000,3446.82000000,3518.50000000,342155.10200000,1197095546.23396300,746361,176183.03800000
