Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume
2018-01-01 00:00:00.000000 ,733.01000000,737.99000000,716.80000000,734.50000000,8739.23361000,6350663.74761380,12593,4586.02898000
2018-01-01 04:00:00.000000 ,734.99000000,763.55000000,730.01000000,751.99000000,9492.34734000,7108607.07955310,13909,5288.53326000
2018-01-01 08:00:00.000000 ,751.77000000,759.00000000,730.58000000,741.01000000,8939.36851000,6670900.29533420,12399,4331.81960000
2018-01-01 12:00:00.000000 ,741.01000000,752.27000000,724.15000000,748.80000000,11284.08664000,8340628.19968830,13681,5950.39223000
2018-01-01 16:00:00.000000 ,748.27000000,749.98000000,733.00000000,746.23000000,7757.00362000,5760057.40622850,11347,3775.43956000
2018-01-01 20:00:00.000000 ,746.23000000,762.62000000,744.39000000,754.99000000,7697.21913000,5818513.86650820,11385,4061.00338000
2018-01-02 00:00:00.000000 ,754.99000000,899.50000000,749.06000000,826.92000000,34941.91503000,29279896.28990350,40383,18280.90226000
2018-01-02 04:00:00.000000 ,827.00000000,857.00000000,817.00000000,847.60000000,15578.17102000,13098983.82112700,18738,8406.69719000
2018-01-02 08:00:00.000000 ,847.60000000,853.97000000,825.11000000,849.10000000,12119.95908000,10202281.75811040,15072,6424.36811000
2018-01-02 12:00:00.000000 ,849.57000000,866.65000000,835.83000000,865.56000000,16398.96539000,14004574.59884250,20419,9088.07450000
2018-01-02 16:00:00.000000 ,865.56000000,878.00000000,810.00000000,850.97000000,22615.78318000,19282177.94822260,30457,11554.27353000
2018-01-02 20:00:00.000000 ,850.94000000,869.41000000,831.00000000,855.28000000,11602.98985000,9882031.64425960,17442,5544.06746000
2018-01-03 00:00:00.000000 ,855.13000000,884.98000000,850.03000000,853.07000000,13726.00053000,11881166.28990260,18557,7415.09025000
2018-01-03 04:00:00.000000 ,854.16000000,879.53000000,853.12000000,876.02000000,13431.15532000,11680695.61939410,16001,8125.88811000
2018-01-03 08:00:00.000000 ,876.03000000,877.66000000,820.00000000,863.02000000,18973.02167000,16184238.37077750,23311,9537.62977000
2018-01-03 12:00:00.000000 ,863.30000000,876.00000000,810.00000000,876.00000000,13362.32310000,11528541.78063620,19067,6202.69054000
2018-01-03 16:00:00.000000 ,876.00000000,945.00000000,859.84000000,917.64000000,16569.82710000,14840119.91546830,23858,8867.71279000
2018-01-03 20:00:00.000000 ,917.64000000,950.01000000,904.04000000,934.03000000,12979.12916000,12058331.73602050,18072,6750.15550000
2018-01-04 00:00:00.000000 ,934.03000000,935.19000000,900.02000000,927.57000000,13290.75778000,12242576.93758520,18649,5829.00948000
2018-01-04 04:00:00.000000 ,927.18000000,945.00000000,917.03000000,938.29000000,11534.09014000,10769675.23414560,15181,5830.38596000
2018-01-04 08:00:00.000000 ,936.81000000,949.99000000,890.01000000,949.99000000,19592.08570000,18108089.88021140,22573,11044.92360000
2018-01-04 12:00:00.000000 ,949.99000000,1009.72000000,919.50000000,989.95000000,24304.07256000,23633717.00800800,30028,14841.67948000
2018-01-04 16:00:00.000000 ,989.95000000,998.00000000,945.00000000,951.00000000,19056.87628000,18713453.25741720,22952,12191.59911000
2018-01-04 20:00:00.000000 ,951.00000000,975.00000000,910.00000000,940.00000000,15116.59138000,14272574.27293830,23250,6760.06266000
2018-01-05 00:00:00.000000 ,940.00000000,1004.37000000,930.10000000,1003.01000000,16021.62237000,15650263.07426210,22044,8525.86936000
2018-01-05 04:00:00.000000 ,1003.01000000,1045.00000000,1000.00000000,1030.00000000,16918.14479000,17206669.11341100,21081,9214.05696000
2018-01-05 08:00:00.000000 ,1029.12000000,1030.00000000,970.96000000,995.98000000,20181.22733000,20130001.60212490,24868,8902.35836000
2018-01-05 12:00:00.000000 ,995.90000000,999.99000000,974.00000000,981.50000000,14520.13088000,14301330.44922810,17095,7139.67373000
2018-01-05 16:00:00.000000 ,981.11000000,988.29000000,931.00000000,970.80000000,16282.63811000,15650748.10443580,21360,6581.16889000
2018-01-05 20:00:00.000000 ,970.81000000,987.00000000,930.00000000,959.30000000,13450.25282000,12800889.13255750,17990,5839.40986000
2018-01-06 00:00:00.000000 ,958.00000000,985.00000000,950.00000000,962.61000000,15815.24063000,15284081.68945110,20874,7240.50811000
2018-01-06 04:00:00.000000 ,962.68000000,999.70000000,956.19000000,992.02000000,10995.07248000,10823937.88773970,12178,6010.90074000
2018-01-06 08:00:00.000000 ,993.73000000,1005.00000000,991.21000000,998.00000000,10948.52065000,10936647.63143090,12776,6440.48489000
2018-01-06 12:00:00.000000 ,1001.73000000,1010.00000000,980.00000000,1007.52000000,15712.42480000,15624153.37955540,17803,8002.37445000
2018-01-06 16:00:00.000000 ,1007.52000000,1017.56000000,986.00000000,1011.05000000,10584.66666000,10618403.68417020,15669,5659.80052000
2018-01-06 20:00:00.000000 ,1011.50000000,1013.76000000,989.25000000,1004.11000000,7898.35373000,7908828.06832060,12385,4070.36302000
2018-01-07 00:00:00.000000 ,1003.71000000,1059.47000000,999.90000000,1057.36000000,11405.41503000,11641417.42403670,14734,5943.10862000
2018-01-07 04:00:00.000000 ,1058.99000000,1095.90000000,1038.34000000,1085.77000000,13597.71490000,14548377.83703560,18059,7082.37780000
2018-01-07 08:00:00.000000 ,1085.77000000,1094.88000000,1073.00000000,1080.20000000,8595.26962000,9330376.68691870,11338,4139.31608000
2018-01-07 12:00:00.000000 ,1081.27000000,1099.00000000,1064.10000000,1097.48000000,9849.93374000,10642834.45332430,13348,5557.91284000
2018-01-07 16:00:00.000000 ,1097.48000000,1116.24000000,1068.00000000,1100.95000000,14205.95898000,15581870.77585730,20209,7745.93284000
2018-01-07 20:00:00.000000 ,1100.95000000,1125.00000000,1080.38000000,1123.09000000,7624.52730000,8382067.99639280,11504,4380.39277000
2018-01-08 00:00:00.000000 ,1123.09000000,1225.00000000,1117.98000000,1208.55000000,22416.13888000,26349537.53921790,26529,13293.32983000
2018-01-08 04:00:00.000000 ,1208.55000000,1239.18000000,1180.52000000,1198.05000000,17174.39546000,20829326.52627240,22294,9563.86835000
2018-01-08 08:00:00.000000 ,1198.05000000,1203.17000000,1050.00000000,1142.30000000,29026.74092000,32707563.54384310,29245,14126.99815000
2018-01-08 12:00:00.000000 ,1142.32000000,1156.00000000,910.00000000,1059.93000000,51464.87983000,53494392.87683730,47941,25639.38385000
2018-01-08 16:00:00.000000 ,1059.92000000,1162.00000000,1055.00000000,1155.02000000,24027.23568000,26556266.85636020,25590,10763.28922000
2018-01-08 20:00:00.000000 ,1155.21000000,1161.10000000,1094.01000000,1133.18000000,14722.15721000,16662705.86873790,20065,7522.73162000
2018-01-09 00:00:00.000000 ,1133.18000000,1211.98000000,1104.85000000,1200.21000000,22752.47041000,26574542.70109030,26057,11351.42385000
2018-01-09 04:00:00.000000 ,1202.45000000,1220.00000000,1160.00000000,1212.00000000,16364.07227000,19549969.78180030,20697,9521.25256000
2018-01-09 08:00:00.000000 ,1212.00000000,1260.00000000,1144.44000000,1218.98000000,22947.12833000,27710678.15977870,26645,12311.17092000
2018-01-09 12:00:00.000000 ,1218.97000000,1225.00000000,1132.57000000,1200.02000000,23049.26580000,27321441.51850820,28369,11101.07286000
2018-01-09 16:00:00.000000 ,1201.51000000,1223.00000000,1197.00000000,1205.00000000,10695.95584000,12929996.66075250,16822,6132.61669000
2018-01-09 20:00:00.000000 ,1205.00000000,1326.50000000,1203.21000000,1291.00000000,22893.99419000,29160133.26263970,34038,13402.41195000
2018-01-10 00:00:00.000000 ,1291.00000000,1391.95000000,1226.68000000,1350.00000000,25326.43014000,33017067.29187560,29334,13981.82075000
2018-01-10 04:00:00.000000 ,1350.00000000,1440.00000000,1311.01000000,1311.01000000,39132.84843000,53705704.49262890,43187,21147.97432000
2018-01-10 08:00:00.000000 ,1316.59000000,1349.00000000,1230.00000000,1338.11000000,38490.67604000,49477399.46253360,42079,19244.78297000
2018-01-10 12:00:00.000000 ,1337.01000000,1380.00000000,1285.21000000,1348.99000000,21863.70336000,29166491.90995250,30046,11176.62589000
2018-01-10 16:00:00.000000 ,1348.85000000,1362.30000000,1258.00000000,1296.04000000,19193.97002000,25225168.70709680,26547,8501.79312000
2018-01-10 20:00:00.000000 ,1299.28000000,1315.00000000,1201.10000000,1247.00000000,16177.38491000,20310983.60474460,20159,6844.55836000
2018-01-11 00:00:00.000000 ,1249.03000000,1332.49000000,1119.00000000,1160.00000000,31241.79122000,38778755.98796960,31180,16146.36835000
2018-01-11 04:00:00.000000 ,1160.17000000,1245.00000000,1021.00000000,1227.97000000,76295.11376000,88141689.20064790,66536,35224.04661000
2018-01-11 08:00:00.000000 ,1227.97000000,1249.99000000,1146.57000000,1190.30000000,23483.58490000,28333438.98686680,28272,11000.24639000
2018-01-11 12:00:00.000000 ,1190.30000000,1249.90000000,1178.80000000,1225.00000000,25841.61411000,31321938.50865120,33608,11101.40751000
2018-01-11 16:00:00.000000 ,1221.01000000,1248.80000000,1162.80000000,1176.99000000,16035.42985000,19538071.43723700,22080,6563.55682000
2018-01-11 20:00:00.000000 ,1176.01000000,1196.39000000,1074.99000000,1138.93000000,21648.76003000,24678311.75400170,29238,10277.55046000
2018-01-12 00:00:00.000000 ,1136.45000000,1221.41000000,1069.01000000,1221.40000000,23129.03497000,26506431.02596280,27148,11826.00900000
2018-01-12 04:00:00.000000 ,1221.40000000,1241.00000000,1184.12000000,1220.00000000,16943.44504000,20590345.55434420,21976,8299.54697000
2018-01-12 08:00:00.000000 ,1220.06000000,1231.24000000,1176.00000000,1220.00000000,12916.63695000,15637660.75042440,15794,5398.31754000
2018-01-12 12:00:00.000000 ,1218.13000000,1288.50000000,1201.80000000,1216.00000000,18866.15836000,23562833.60402430,23901,10058.17809000
2018-01-12 16:00:00.000000 ,1214.70000000,1258.00000000,1200.01000000,1253.06000000,13141.99967000,16106565.43177240,16740,6888.75902000
2018-01-12 20:00:00.000000 ,1253.06000000,1280.00000000,1231.00000000,1253.87000000,8766.19762000,10963445.39858780,12292,5256.76491000
2018-01-13 00:00:00.000000 ,1253.87000000,1290.00000000,1252.00000000,1282.10000000,12585.76781000,16038724.75051150,18242,6668.44539000
2018-01-13 04:00:00.000000 ,1282.10000000,1336.98000000,1276.36000000,1330.57000000,12127.99793000,15737977.49422150,16913,6471.87971000
2018-01-13 08:00:00.000000 ,1330.56000000,1338.00000000,1305.00000000,1337.10000000,9237.59740000,12247504.99690590,14729,5299.50251000
2018-01-13 12:00:00.000000 ,1337.01000000,1368.89000000,1330.00000000,1357.00000000,14693.95573000,19845190.94701060,21880,7763.34416000
2018-01-13 16:00:00.000000 ,1357.00000000,1427.01000000,1351.40000000,1385.52000000,16802.98774000,23363894.73473540,27127,8917.93154000
2018-01-13 20:00:00.000000 ,1385.64000000,1420.00000000,1366.00000000,1388.02000000,10445.12540000,14591332.33501920,16981,5638.88134000
2018-01-14 00:00:00.000000 ,1388.10000000,1391.89000000,1352.00000000,1373.40000000,9191.07936000,12608166.55651070,14314,4426.77003000
2018-01-14 04:00:00.000000 ,1373.30000000,1378.80000000,1305.21000000,1336.87000000,16528.50669000,22096962.46103780,21132,8654.49970000
2018-01-14 08:00:00.000000 ,1336.87000000,1357.90000000,1286.00000000,1302.00000000,15938.30617000,21096008.97469810,19964,7835.05181000
2018-01-14 12:00:00.000000 ,1302.00000000,1315.00000000,1220.89000000,1250.00000000,31078.30839000,39392625.00132810,33470,15741.13322000
2018-01-14 16:00:00.000000 ,1252.47000000,1323.95000000,1230.00000000,1293.57000000,16548.82119000,21255588.55047600,21441,8305.84841000
2018-01-14 20:00:00.000000 ,1293.50000000,1355.61000000,1290.66000000,1347.00000000,9106.17405000,12068128.17199440,14599,4280.08819000
2018-01-15 00:00:00.000000 ,1347.99000000,1383.13000000,1297.90000000,1316.77000000,15483.31509000,20690139.28902600,20659,7978.65688000
2018-01-15 04:00:00.000000 ,1316.12000000,1345.00000000,1300.00000000,1300.00000000,9901.86557000,13099023.80287380,15039,4706.07505000
2018-01-15 08:00:00.000000 ,1300.19000000,1329.95000000,1260.02000000,1290.02000000,14442.84916000,18793841.80856250,19994,6643.12144000
2018-01-15 12:00:00.000000 ,1293.46000000,1329.98000000,1270.00000000,1310.00000000,14520.83426000,18892236.09199590,22687,6851.39615000
2018-01-15 16:00:00.000000 ,1310.00000000,1316.00000000,1285.00000000,1301.95000000,7229.45780000,9412134.61117170,13753,3222.49171000
2018-01-15 20:00:00.000000 ,1301.94000000,1307.00000000,1258.12000000,1271.00000000,7658.38288000,9845510.63742540,13278,3478.80011000
2018-01-16 00:00:00.000000 ,1268.67000000,1275.01000000,1178.00000000,1218.83000000,28007.12400000,34267628.30252770,31257,12490.39135000
2018-01-16 04:00:00.000000 ,1220.00000000,1232.99000000,1130.11000000,1140.19000000,14553.51990000,17464341.08354640,16483,6991.67322000
2018-01-16 08:00:00.000000 ,1134.01000000,1156.26000000,947.00000000,1138.02000000,95912.24928000,100937041.86775650,78965,41453.97779000
2018-01-16 12:00:00.000000 ,1138.00000000,1143.42000000,1010.00000000,1119.99000000,45624.06434000,49320167.99520470,44958,23506.67621000
2018-01-16 16:00:00.000000 ,1119.96000000,1119.96000000,961.81000000,1023.70000000,46723.57364000,48198742.04413790,42804,23703.19540000
2018-01-16 20:00:00.000000 ,1023.69000000,1063.00000000,780.00000000,1000.00000000,113068.83393000,105631376.16387940,90229,50786.46844000
