Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume
2018-01-01 00:00:00.000000 ,13715.65,13715.65,13155.38,13410.03,1676.204807,22516071.86700722,19438,739.518666
2018-01-01 04:00:00.000000 ,13434.98,13818.55,13322.15,13570.35,1302.214836,17702535.72458806,18061,588.516222
2018-01-01 08:00:00.000000 ,13569.98,13735.24,13001.13,13220.56,1319.755931,17651208.19673553,17200,582.668293
2018-01-01 12:00:00.000000 ,13220.56,13330.0,12750.0,13247.0,1831.933153,23912591.04195568,21357,830.314747
2018-01-01 16:00:00.000000 ,13247.0,13290.65,12940.0,13240.37,1092.337234,14348870.61377443,13178,557.453779
2018-01-01 20:00:00.000000 ,13222.03,13599.7,13222.03,13380.0,1387.469883,18668469.99790965,16361,663.467239
2018-01-02 00:00:00.000000 ,13382.16,13850.0,13231.96,13353.78,2365.532926,32053629.30695065,28312,1101.550968
2018-01-02 04:00:00.000000 ,13353.78,13480.84,12890.02,13343.0,2980.316053,39346268.5682158,22814,1662.863627
2018-01-02 08:00:00.000000 ,13343.01,13617.28,13302.59,13490.0,2596.182674,34930623.29101847,18513,1578.448489
2018-01-02 12:00:00.000000 ,13490.0,13894.86,13450.46,13690.03,3365.879508,45967260.36887162,29401,2040.992086
2018-01-02 16:00:00.000000 ,13690.02,15473.49,13503.0,14732.75,5090.273483,72855897.71757299,49057,2865.715043
2018-01-02 20:00:00.000000 ,14710.02,15160.31,14544.0,14675.11,3679.907467,54563428.18108967,29631,2096.756526
2018-01-03 00:00:00.000000 ,14690.0,15299.99,14660.0,14818.49,3303.83359,49173973.82548296,27105,1891.844772
2018-01-03 04:00:00.000000 ,14805.81,15307.56,14795.05,15170.0,3211.702067,48360266.66122553,27848,1929.483604
2018-01-03 08:00:00.000000 ,15170.0,15172.99,14150.0,14730.05,4202.802942,61658918.83423734,37851,2336.728813
2018-01-03 12:00:00.000000 ,14764.73,15045.51,14400.04,15033.77,2082.734125,30797789.49485227,26696,1102.909141
2018-01-03 16:00:00.000000 ,15045.0,15130.0,14671.0,14700.01,1659.697353,24715811.05097705,24082,803.406179
2018-01-03 20:00:00.000000 ,14700.01,14990.0,14683.0,14919.51,1444.897562,21410108.46941496,19205,930.581057
2018-01-04 00:00:00.000000 ,14919.51,15280.0,14649.99,15119.97,3062.535646,45796189.91854075,25901,2038.428731
2018-01-04 04:00:00.000000 ,15119.97,15119.97,14685.0,14748.0,2839.900442,42215770.4238611,22843,1641.084222
2018-01-04 08:00:00.000000 ,14734.07,14800.0,13918.04,14539.97,4339.552051,62412829.49242401,33344,2486.380914
2018-01-04 12:00:00.000000 ,14539.99,14653.4,14181.88,14353.01,3960.831185,57268257.26960831,32978,2253.525956
2018-01-04 16:00:00.000000 ,14367.99,14988.0,14238.01,14895.19,3636.616126,53122079.99882948,28670,2017.323962
2018-01-04 20:00:00.000000 ,14905.0,15100.08,14601.0,15059.54,3490.214124,51966456.69504417,26574,2244.069166
2018-01-05 00:00:00.000000 ,15059.56,15200.0,14642.0,14965.37,3624.97469,54425916.13053777,28051,2174.337796
2018-01-05 04:00:00.000000 ,14970.0,15083.63,14600.0,14920.14,3434.498779,51210966.01015937,26622,2038.483715
2018-01-05 08:00:00.000000 ,14916.95,16350.0,14880.0,16090.69,4235.324762,66819024.04049975,41596,2387.404241
2018-01-05 12:00:00.000000 ,16090.7,16267.04,15750.0,16087.72,3780.801035,60557737.55699459,30152,2132.787917
2018-01-05 16:00:00.000000 ,16094.99,17118.13,16087.73,16593.01,4211.114828,69754690.57560343,37625,2320.289135
2018-01-05 20:00:00.000000 ,16594.14,17176.24,16353.0,16960.39,3964.777031,66553622.17304262,28923,2293.319489
2018-01-06 00:00:00.000000 ,16960.39,17099.99,16288.0,16521.59,4247.71364,71300832.31239988,34400,2509.11882
2018-01-06 04:00:00.000000 ,16521.57,16750.0,16300.0,16518.0,2163.980432,35720794.80839046,20311,1172.689566
2018-01-06 08:00:00.000000 ,16500.18,16750.01,16340.0,16529.89,2570.004863,42492715.02460472,22659,1541.60168
2018-01-06 12:00:00.000000 ,16505.16,16639.0,16011.21,16556.22,3636.953819,59537736.08983884,30652,2075.307389
2018-01-06 16:00:00.000000 ,16550.04,16982.0,16501.75,16770.01,3205.687621,53747378.21619294,26685,1896.256282
2018-01-06 20:00:00.000000 ,16770.01,17143.13,16612.18,17069.79,2747.117133,46417464.53498358,23535,1812.190319
2018-01-07 00:00:00.000000 ,17069.79,17099.96,16605.01,16740.68,3154.304603,53152017.66756561,22706,1903.842617
2018-01-07 04:00:00.000000 ,16727.93,16749.98,16400.0,16746.99,2773.563248,45988400.86976189,21693,1650.915944
2018-01-07 08:00:00.000000 ,16747.0,16886.75,16560.02,16607.0,1475.70652,24730103.14185079,14827,870.197224
2018-01-07 12:00:00.000000 ,16611.0,16649.05,16300.0,16439.65,1213.051465,19998964.55639686,16967,566.395544
2018-01-07 16:00:00.000000 ,16439.64,16474.87,15610.0,16100.9,2778.455183,44506716.34959756,30109,1306.006794
2018-01-07 20:00:00.000000 ,16100.9,16500.0,15872.07,16150.03,1098.044539,17818503.78551082,13967,481.962385
2018-01-08 00:00:00.000000 ,16218.85,16322.3,15514.99,15670.37,3174.144134,50445203.93916413,27921,1659.715913
2018-01-08 04:00:00.000000 ,15632.48,15921.68,15476.0,15865.0,3057.432567,48169601.26488358,24070,1923.531193
2018-01-08 08:00:00.000000 ,15864.99,15869.97,14551.0,15400.0,4903.911256,74266567.64417607,39774,2636.16105
2018-01-08 12:00:00.000000 ,15414.0,15499.0,12812.0,14299.98,8735.648961,124245731.54129589,59527,4106.26865
2018-01-08 16:00:00.000000 ,14297.9,15247.33,14238.32,15196.55,4144.274704,61207329.86799723,32357,2242.343779
2018-01-08 20:00:00.000000 ,15196.56,15270.99,14392.32,14902.54,2585.19829,38235562.89994578,24993,1188.823804
2018-01-09 00:00:00.000000 ,14902.54,15500.0,14701.0,15210.0,2267.730932,34341074.96287452,24158,1113.74842
2018-01-09 04:00:00.000000 ,15186.53,15397.0,14601.0,15062.28,2094.696764,31351055.73406445,21598,1038.300967
2018-01-09 08:00:00.000000 ,15062.28,15300.0,14170.33,14726.0,2553.318643,37480695.95930597,28515,1158.408512
2018-01-09 12:00:00.000000 ,14726.0,14829.98,14011.05,14654.96,3506.537695,50635997.86944212,34921,1697.96551
2018-01-09 16:00:00.000000 ,14655.01,14998.62,14585.01,14717.82,1558.961148,23133245.1555239,19315,851.341075
2018-01-09 20:00:00.000000 ,14717.82,14861.56,14125.0,14400.0,2333.759071,33688117.77645766,28149,981.468803
2018-01-10 00:00:00.000000 ,14401.0,14480.0,13750.0,13964.05,2823.255175,39816242.8272848,27865,1317.970622
2018-01-10 04:00:00.000000 ,13980.0,14349.99,13855.0,13979.0,2736.517887,38607685.28521856,29179,1270.813639
2018-01-10 08:00:00.000000 ,13978.95,14128.3,13131.31,13919.08,4921.021789,67060813.17493566,38528,2388.4794
2018-01-10 12:00:00.000000 ,13919.09,14490.0,13500.0,14399.95,3221.049657,44789331.89496838,27542,1720.544917
2018-01-10 16:00:00.000000 ,14399.95,14735.43,14172.95,14349.98,2238.172719,32397512.24322729,22118,1063.823933
2018-01-10 20:00:00.000000 ,14349.98,14955.66,14240.0,14907.09,1470.984428,21339781.3373933,16244,767.922164
2018-01-11 00:00:00.000000 ,14940.0,14968.68,12613.0,12920.0,4980.407597,68256381.89783263,34703,2248.878646
2018-01-11 04:00:00.000000 ,12911.92,13631.98,11400.0,13530.42,12868.425842,165873941.41820416,70126,6497.332361
2018-01-11 08:00:00.000000 ,13530.42,13896.7,13041.0,13385.1,3680.231771,49614578.91907465,30936,1797.328168
2018-01-11 12:00:00.000000 ,13385.1,14400.0,13282.13,13958.08,4441.493462,61633108.38028549,39597,2197.115726
2018-01-11 16:00:00.000000 ,13950.05,14190.0,13205.58,13430.16,2789.52886,38399667.92412966,26281,1377.465529
2018-01-11 20:00:00.000000 ,13400.0,13655.92,12511.0,13238.78,4794.636219,62809916.15421131,37773,2303.89955
2018-01-12 00:00:00.000000 ,13238.76,13855.0,12500.0,13850.0,4171.703479,55125602.9720616,28755,2054.887023
2018-01-12 04:00:00.000000 ,13854.95,13966.63,13354.1,13722.04,2879.468236,39480638.07701193,26169,1297.675183
2018-01-12 08:00:00.000000 ,13722.04,14109.78,13301.99,13900.02,2432.973815,33439906.79670391,20334,1298.033812
