Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume
2018-01-01 00:00:00.000000 ,13715.65,13818.55,12750.0,13380.0,8609.915844,114799747.44197056,105595,3961.938946
2018-01-02 00:00:00.000000 ,13382.16,15473.49,12890.02,14675.11,20078.092111,279717107.4337192,177728,11346.326739
2018-01-03 00:00:00.000000 ,14690.0,15307.56,14150.0,14919.51,15905.667639,236116868.33619007,162787,8994.953566
2018-01-04 00:00:00.000000 ,14919.51,15280.0,13918.04,15059.54,21329.649574,312781583.79830784,170310,12680.812951
2018-01-05 00:00:00.000000 ,15059.56,17176.24,14600.0,16960.39,23251.491125,369321956.4868375,192969,13346.622293
2018-01-06 00:00:00.000000 ,16960.39,17143.13,16011.21,17069.79,18571.457508,309216920.9864104,158242,11007.164056
2018-01-07 00:00:00.000000 ,17069.79,17099.96,15610.0,16150.03,12493.125558,206194706.37068355,120269,6779.320508
2018-01-08 00:00:00.000000 ,16218.85,16322.3,12812.0,14902.54,26600.609912,396569997.15746266,208642,13756.844389
2018-01-09 00:00:00.000000 ,14902.54,15500.0,14011.05,14400.0,14315.004253,210630187.45766863,156656,6841.233287
2018-01-10 00:00:00.000000 ,14401.0,14955.66,13131.31,14907.09,17411.001655,244011366.763028,161476,8529.554675
2018-01-11 00:00:00.000000 ,14940.0,14968.68,11400.0,13238.78,33554.723751,446587594.6937379,239416,16422.01998
2018-01-12 00:00:00.000000 ,13238.76,14109.78,12500.0,13740.01,16417.162137,222516076.27145907,134452,8117.312075
2018-01-13 00:00:00.000000 ,13749.95,14580.0,13706.15,14210.0,12221.508528,173086488.54788405,123639,5574.178408
2018-01-14 00:00:00.000000 ,14210.0,14339.5,12569.2,13474.99,17017.894329,226525305.12938112,152364,8288.382911
2018-01-15 00:00:00.000000 ,13477.98,14249.99,13147.79,13539.93,14652.094705,200614554.538343,145362,7431.063272
2018-01-16 00:00:00.000000 ,13500.0,13542.93,9035.0,10900.0,63401.169175,722150828.1494024,418243,30353.401717
2018-01-17 00:00:00.000000 ,10899.99,11680.99,9037.94,10988.79,72331.796646,744154180.1312059,517293,35412.798137
2018-01-18 00:00:00.000000 ,10972.59,11878.82,10435.33,10961.97,48464.434937,541289614.0584047,393112,23814.382845
2018-01-19 00:00:00.000000 ,10960.0,11795.0,10360.0,11474.98,34129.375421,382773499.2265792,273271,16871.416355
2018-01-20 00:00:00.000000 ,11474.98,13099.0,11412.45,12799.94,28768.857827,358561107.78097045,251647,14389.196005
2018-01-21 00:00:00.000000 ,12799.8,12799.8,10965.0,11530.0,41379.773426,485289230.8188924,360207,20574.760061
2018-01-22 00:00:00.000000 ,11530.0,11926.35,9900.24,10760.05,43752.606791,475716514.20869696,363264,21300.575828
2018-01-23 00:00:00.000000 ,10760.05,11399.0,9905.0,10799.18,37473.922552,399419413.2329807,355286,18747.793828
2018-01-24 00:00:00.000000 ,10799.14,11570.48,10500.0,11349.99,27158.587762,299470607.4302002,293429,13087.393088
2018-01-25 00:00:00.000000 ,11349.96,11794.05,10950.21,11175.27,20839.954183,236081364.97365227,221040,10201.386919
2018-01-26 00:00:00.000000 ,11184.7,11643.0,10311.15,11089.0,33056.87196,360482470.17375433,314720,15330.789553
2018-01-27 00:00:00.000000 ,11089.0,11650.0,10842.69,11491.0,18860.768345,212663199.53348225,207478,9208.937963
2018-01-28 00:00:00.000000 ,11499.98,12244.0,11408.0,11879.95,16887.339524,200211582.9434541,206247,7342.786997
2018-01-29 00:00:00.000000 ,11879.95,11975.02,11139.55,11251.0,14170.377538,162110154.87880376,169199,6016.496871
2018-01-30 00:00:00.000000 ,11250.11,11308.42,9900.0,10237.51,25554.372946,268978329.50861526,259212,11388.096419
2018-01-31 00:00:00.000000 ,10230.0,10425.85,9700.0,10285.1,18015.956805,181644207.11316264,201422,8782.584442
2018-02-01 00:00:00.000000 ,10285.1,10335.0,8750.99,9224.52,33564.764311,317636345.9843711,316020,15430.003849
2018-02-02 00:00:00.000000 ,9224.52,9250.0,8010.02,8873.03,49971.626975,434236483.7044874,453411,23113.503584
2018-02-03 00:00:00.000000 ,8873.03,9473.01,8229.0,9199.96,28725.000735,256834729.0599109,327519,14182.838146
2018-02-04 00:00:00.000000 ,9199.96,9368.0,7930.0,8184.81,32014.308449,274912288.421322,356134,13805.29579
2018-02-05 00:00:00.000000 ,8179.99,8382.8,6625.0,6939.99,63403.182579,471166218.7134473,533510,29857.35839
2018-02-06 00:00:00.000000 ,6939.63,7878.0,6000.01,7652.14,100201.500307,684364276.3666689,785996,49565.020794
2018-02-07 00:00:00.000000 ,7655.02,8476.0,7150.01,7599.0,60778.460497,477935038.8117769,514893,30084.836266
2018-02-08 00:00:00.000000 ,7599.0,7844.0,7572.09,7784.02,1521.537318,11770168.04386595,12417,844.258813
2018-02-09 00:00:00.000000 ,7789.9,8738.0,7789.9,8683.92,20482.910825,173348469.81187892,273091,10404.040792
2018-02-10 00:00:00.000000 ,8683.93,9065.78,8120.0,8533.98,49381.512653,423411421.93098,537578,24506.723294
2018-02-11 00:00:00.000000 ,8533.99,8549.0,7726.53,8063.88,45025.187952,366966437.2498885,524626,23180.34192
2018-02-12 00:00:00.000000 ,8063.82,8989.0,8053.0,8903.0,41987.85049,362440826.9943769,477660,20916.949742
2018-02-13 00:00:00.000000 ,8903.0,8950.0,8351.0,8539.9,35454.972956,305165143.6969234,401893,16558.45568
2018-02-14 00:00:00.000000 ,8535.17,9489.6,8533.0,9449.99,40811.952867,370126692.728233,514897,20508.463444
2018-02-15 00:00:00.000000 ,9449.98,10219.5,9301.5,10000.09,52427.596715,512388484.73178285,608349,25805.098892
2018-02-16 00:00:00.000000 ,10000.89,10323.37,9666.0,10159.98,38161.205974,381103299.2238848,405310,18313.004466
2018-02-17 00:00:00.000000 ,10156.07,11075.07,10050.0,11039.55,41882.108407,446012696.1692673,413585,21147.624789
2018-02-18 00:00:00.000000 ,11039.55,11274.0,10080.0,10383.43,61137.380728,649423311.3100228,537534,29593.863774
2018-02-19 00:00:00.000000 ,10375.01,11250.0,10270.33,11153.0,40831.417131,443766562.68306607,366882,20619.877129
2018-02-20 00:00:00.000000 ,11147.11,11786.01,11100.59,11200.99,48153.354288,551573232.2429588,432197,24211.49181
2018-02-21 00:00:00.000000 ,11195.07,11304.03,10200.0,10437.6,68113.818754,731537130.492186,542340,32338.074002
2018-02-22 00:00:00.000000 ,10439.02,10933.44,9679.0,9811.04,67060.166483,682006373.869588,506273,33029.297624
2018-02-23 00:00:00.000000 ,9815.55,10435.0,9570.19,10131.04,57202.70237,571800753.4709765,467480,28031.011368
2018-02-24 00:00:00.000000 ,10131.04,10496.97,9352.0,9694.51,40888.156299,405618586.64803785,337918,18646.870961
2018-02-25 00:00:00.000000 ,9694.51,9847.0,9274.8,9590.0,28373.517586,271286599.1260862,233567,13956.661533
