timestamp,true_label,prob_short,prob_long,vol_regime,signal
2024-11-09 16:00:00,1,0.2981668710708618,0.7018331289291382,low,LONG
2024-11-09 20:00:00,1,0.23629061877727509,0.7637093663215637,low,LONG
2024-11-10 00:00:00,1,0.08057475090026855,0.9194252490997314,low,LONG
2024-11-10 04:00:00,1,0.15187492966651917,0.8481250405311584,low,LONG
2024-11-10 20:00:00,1,0.24558000266551971,0.7544199824333191,low,LONG
2024-11-11 00:00:00,1,0.18093395233154297,0.819066047668457,low,LONG
2024-11-11 04:00:00,1,0.0864165872335434,0.9135834574699402,low,LONG
2024-11-11 08:00:00,1,0.0671796128153801,0.9328204393386841,low,LONG
2024-11-11 12:00:00,1,0.06423777341842651,0.9357622861862183,low,LONG
2024-11-11 16:00:00,1,0.1293685883283615,0.8706314563751221,low,LONG
2024-11-11 20:00:00,0,0.2777268886566162,0.722273051738739,mid,LONG
2024-11-12 04:00:00,0,0.8940576910972595,0.10594230145215988,mid,SHORT
2024-11-12 12:00:00,1,0.5344299674034119,0.4655700623989105,mid,NEUTRAL
2024-11-13 00:00:00,1,0.09025073051452637,0.9097492694854736,mid,LONG
2024-11-13 04:00:00,1,0.09074044972658157,0.909259557723999,mid,LONG
2024-11-13 08:00:00,1,0.10231631249189377,0.8976836800575256,mid,LONG
2024-11-13 12:00:00,0,0.5289765000343323,0.4710235297679901,mid,NEUTRAL
2024-11-14 04:00:00,0,0.8958083987236023,0.10419154912233353,mid,SHORT
2024-11-14 08:00:00,0,0.9248225688934326,0.07517743110656738,mid,SHORT
2024-11-14 16:00:00,0,0.6955720782279968,0.30442798137664795,mid,SHORT
2024-11-14 20:00:00,1,0.33278751373291016,0.6672124862670898,high,NEUTRAL
2024-11-15 04:00:00,1,0.0963670164346695,0.9036330580711365,mid,LONG
2024-11-15 12:00:00,1,0.0967492088675499,0.9032508134841919,mid,LONG
2024-11-17 20:00:00,1,0.4200378954410553,0.5799621343612671,low,LONG
2024-11-20 00:00:00,1,0.3738017976284027,0.6261981725692749,low,LONG
2024-11-20 16:00:00,1,0.3997178077697754,0.6002821326255798,low,LONG
2024-11-20 20:00:00,1,0.4984179139137268,0.5015820860862732,low,NEUTRAL
2024-11-21 00:00:00,1,0.36891353130340576,0.6310864686965942,low,LONG
2024-11-24 20:00:00,0,0.35575735569000244,0.6442427039146423,low,LONG
2024-11-25 00:00:00,0,0.8472294211387634,0.15277062356472015,low,SHORT
2024-11-25 04:00:00,0,0.916690468788147,0.08330950886011124,low,SHORT
2024-11-25 08:00:00,0,0.9216487407684326,0.078351229429245,low,SHORT
2024-11-25 12:00:00,0,0.8927547931671143,0.10724516212940216,low,SHORT
2024-11-25 16:00:00,0,0.8310538530349731,0.1689460724592209,low,SHORT
2024-11-26 00:00:00,0,0.6389124989509583,0.36108747124671936,low,SHORT
2024-11-26 04:00:00,0,0.5910416841506958,0.4089583158493042,low,SHORT
2024-11-26 20:00:00,1,0.5256603956222534,0.47433966398239136,mid,NEUTRAL
2024-11-27 00:00:00,1,0.13576889038085938,0.8642311096191406,low,LONG
2024-11-27 04:00:00,1,0.10922912508249283,0.8907709121704102,low,LONG
2024-11-27 08:00:00,1,0.10783905535936356,0.8921608924865723,low,LONG
2024-11-28 20:00:00,1,0.24962641298770905,0.7503736019134521,low,LONG
2024-11-29 04:00:00,1,0.07469964772462845,0.9253003001213074,low,LONG
2024-12-04 12:00:00,1,0.08498451858758926,0.9150155186653137,low,LONG
2024-12-04 16:00:00,1,0.28456515073776245,0.7154348492622375,low,LONG
2024-12-04 20:00:00,1,0.4541664719581604,0.5458335280418396,low,NEUTRAL
2024-12-05 00:00:00,0,0.7897690534591675,0.21023093163967133,low,SHORT
2024-12-05 04:00:00,0,0.8319703936576843,0.16802962124347687,low,SHORT
2024-12-05 08:00:00,0,0.8453660607337952,0.15463393926620483,low,SHORT
2024-12-05 12:00:00,0,0.841761589050293,0.15823841094970703,low,SHORT
2024-12-05 16:00:00,0,0.6286318302154541,0.3713681399822235,mid,SHORT
2024-12-06 00:00:00,1,0.09317945688962936,0.90682053565979,mid,LONG
2024-12-06 04:00:00,1,0.059223346412181854,0.9407766461372375,mid,LONG
2024-12-06 08:00:00,1,0.05678505823016167,0.9432148933410645,mid,LONG
2024-12-08 20:00:00,0,0.5555003881454468,0.44449958205223083,low,SHORT
2024-12-09 04:00:00,0,0.8941848874092102,0.10581504553556442,low,SHORT
2024-12-09 12:00:00,0,0.7423349618911743,0.2576650083065033,low,SHORT
2024-12-09 16:00:00,0,0.6159435510635376,0.3840564489364624,low,SHORT
2024-12-10 04:00:00,0,0.7343524694442749,0.2656475603580475,mid,SHORT
2024-12-10 08:00:00,0,0.8612091541290283,0.1387907862663269,low,SHORT
2024-12-10 20:00:00,1,0.6534293293952942,0.3465707302093506,mid,SHORT
