timestamp,true_label,prob_short,prob_long,vol_regime,signal
2024-11-09 16:00:00,1,0.27027541399002075,0.729724645614624,low,LONG
2024-11-09 20:00:00,1,0.46671444177627563,0.5332855582237244,low,NEUTRAL
2024-11-10 00:00:00,1,0.02297992818057537,0.9770200252532959,low,LONG
2024-11-10 04:00:00,1,0.09890905767679214,0.9010909795761108,low,LONG
2024-11-10 20:00:00,1,0.4163022041320801,0.5836977958679199,low,LONG
2024-11-11 00:00:00,1,0.2770249843597412,0.7229750156402588,low,LONG
2024-11-11 04:00:00,1,0.029959000647068024,0.9700409770011902,low,LONG
2024-11-11 08:00:00,1,0.02507144771516323,0.9749285578727722,low,LONG
2024-11-11 12:00:00,1,0.029323453083634377,0.9706765413284302,low,LONG
2024-11-11 16:00:00,1,0.17791509628295898,0.822084903717041,low,LONG
2024-11-11 20:00:00,0,0.4944818317890167,0.5055181980133057,mid,NEUTRAL
2024-11-12 04:00:00,0,0.5741069316864014,0.42589306831359863,mid,NEUTRAL
2024-11-12 12:00:00,1,0.5048022270202637,0.49519777297973633,mid,NEUTRAL
2024-11-13 00:00:00,1,0.04653624817728996,0.9534637331962585,mid,LONG
2024-11-13 04:00:00,1,0.036414578557014465,0.9635854959487915,mid,LONG
2024-11-13 08:00:00,1,0.07125121355056763,0.9287488460540771,mid,LONG
2024-11-13 12:00:00,0,0.5573508739471436,0.44264906644821167,mid,NEUTRAL
2024-11-14 04:00:00,0,0.7109549045562744,0.289045125246048,mid,SHORT
2024-11-14 08:00:00,0,0.8046204447746277,0.1953795701265335,mid,SHORT
2024-11-14 16:00:00,0,0.5830128192901611,0.41698721051216125,mid,NEUTRAL
2024-11-14 20:00:00,1,0.27046647667884827,0.7295335531234741,high,LONG
2024-11-15 04:00:00,1,0.024200493469834328,0.9757995009422302,mid,LONG
2024-11-15 12:00:00,1,0.0630573257803917,0.9369426965713501,mid,LONG
2024-11-17 20:00:00,1,0.35310429334640503,0.6468956470489502,low,LONG
2024-11-20 00:00:00,1,0.45485198497772217,0.5451480150222778,low,NEUTRAL
2024-11-20 16:00:00,1,0.33929452300071716,0.6607055068016052,low,LONG
2024-11-20 20:00:00,1,0.5003490447998047,0.4996509850025177,low,NEUTRAL
2024-11-21 00:00:00,1,0.3741152286529541,0.6258847117424011,low,LONG
2024-11-24 20:00:00,0,0.48261964321136475,0.5173803567886353,low,NEUTRAL
2024-11-25 00:00:00,0,0.6608394980430603,0.3391605019569397,low,SHORT
2024-11-25 04:00:00,0,0.8221840858459473,0.17781591415405273,low,SHORT
2024-11-25 08:00:00,0,0.8629469275474548,0.13705305755138397,low,SHORT
2024-11-25 12:00:00,0,0.7971402406692505,0.2028598189353943,low,SHORT
2024-11-25 16:00:00,0,0.6256878972053528,0.37431204319000244,low,SHORT
2024-11-26 00:00:00,0,0.5750757455825806,0.4249242842197418,low,SHORT
2024-11-26 04:00:00,0,0.5243406891822815,0.4756592810153961,low,NEUTRAL
2024-11-26 20:00:00,1,0.4823139011859894,0.517686128616333,mid,NEUTRAL
2024-11-27 00:00:00,1,0.05860505998134613,0.9413949251174927,low,LONG
2024-11-27 04:00:00,1,0.028744854032993317,0.9712551236152649,low,LONG
2024-11-27 08:00:00,1,0.030467133969068527,0.9695329070091248,low,LONG
2024-11-28 20:00:00,1,0.2609514594078064,0.7390486001968384,low,LONG
2024-11-29 04:00:00,1,0.022923171520233154,0.9770768284797668,low,LONG
2024-12-04 12:00:00,1,0.013957672752439976,0.986042320728302,low,LONG
2024-12-04 16:00:00,1,0.023466765880584717,0.9765332341194153,low,LONG
2024-12-04 20:00:00,1,0.2808685600757599,0.7191314697265625,low,LONG
2024-12-05 00:00:00,0,0.6116141080856323,0.3883858919143677,low,SHORT
2024-12-05 04:00:00,0,0.5338872671127319,0.46611273288726807,low,NEUTRAL
2024-12-05 08:00:00,0,0.5934615731239319,0.4065384566783905,low,SHORT
2024-12-05 12:00:00,0,0.6420422792434692,0.35795772075653076,low,SHORT
2024-12-05 16:00:00,0,0.5716329216957092,0.4283670485019684,mid,NEUTRAL
2024-12-06 00:00:00,1,0.04434074088931084,0.9556592702865601,mid,LONG
2024-12-06 04:00:00,1,0.03291115164756775,0.9670888781547546,mid,LONG
2024-12-06 08:00:00,1,0.026424650102853775,0.9735754132270813,mid,LONG
2024-12-08 20:00:00,0,0.5619749426841736,0.43802502751350403,low,SHORT
2024-12-09 04:00:00,0,0.8205369114875793,0.17946308851242065,low,SHORT
2024-12-09 12:00:00,0,0.6565462946891785,0.3434537351131439,low,SHORT
2024-12-09 16:00:00,0,0.4058557450771332,0.5941442847251892,low,LONG
2024-12-10 04:00:00,0,0.547480583190918,0.45251941680908203,mid,NEUTRAL
2024-12-10 08:00:00,0,0.6309481263160706,0.36905187368392944,low,SHORT
2024-12-10 20:00:00,1,0.5066432952880859,0.4933566451072693,mid,NEUTRAL
2024-12-11 00:00:00,1,0.04450099542737007,0.9554990530014038,mid,LONG
2024-12-11 04:00:00,1,0.028606440871953964,0.9713935852050781,low,LONG
2024-12-11 08:00:00,1,0.02599877305328846,0.9740012288093567,low,LONG
2024-12-15 04:00:00,1,0.025535114109516144,0.9744648933410645,low,LONG
2024-12-15 08:00:00,1,0.04818355292081833,0.9518164992332458,low,LONG
2024-12-15 12:00:00,1,0.022820910438895226,0.9771791100502014,low,LONG
2024-12-15 16:00:00,1,0.27547982335090637,0.724520206451416,low,LONG
2024-12-16 00:00:00,1,0.5706234574317932,0.429376482963562,low,SHORT
2024-12-16 08:00:00,1,0.23335127532482147,0.7666487693786621,low,LONG
2024-12-17 12:00:00,0,0.6521785855293274,0.347821444272995,low,SHORT
2024-12-17 16:00:00,0,0.55060875415802,0.4493912160396576,low,SHORT
